Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Iris,AF,D,0.2,0.2,1,0.0,0.21513796346371894,0.0037025000201538205,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,1,0.249590591782485,0.16771848946205964,0.007553800009191036,131.0,1.0,21.0,0.0
LocStab,Iris,AE,P,0.2,0.2,1,0.3949493342814637,0.12845098596477184,0.005984400049783289,124.0,1.0,16.0,0.009241152602212512
LocStab,Iris,AE,KM,0.2,0.2,1,0.4501613046616369,0.19496642361646918,0.004829899989999831,37.0,1.0,12.0,0.632234841862788
LocStab,Iris,AE,D,0.2,0.2,1,0.44417493668327457,0.15966910249578722,0.005245800013653934,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,1,0.5052992574175622,0.2641826627917711,0.008596700034104288,148.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,1,0.5052992574175622,0.2641826627917711,0.008197899907827377,126.0,1.0,7.0,-0.0068258604778865
LocStab,Iris,B,KM,0.25,0.35,1,0.5052992574175622,0.2641826627917711,0.004014700069092214,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,1,0.5052992574175622,0.2641826627917711,0.004220400005578995,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,1,0.5082545360329427,0.30224409333275437,0.008773799985647202,145.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,1,0.5288897027406458,0.2227553154076514,0.005013599991798401,98.0,1.0,7.0,-0.001518647378380028
LocStab,Iris,AF,KM,0.25,0.35,1,0.5596292772570569,0.45945963250265476,0.0036700000055134296,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,1,0.0,,0.0025014999555423856,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,1,0.4556777127780111,0.26421297852381825,0.008188999956473708,141.0,1.0,9.0,0.0
LocStab,Iris,AE,P,0.25,0.35,1,0.5351589996564909,0.28460019693966376,0.005590999964624643,120.0,1.0,8.0,-0.0026804971308544367
LocStab,Iris,AE,KM,0.25,0.35,1,0.5623689530575416,0.32836688368364536,0.002693000016734004,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,1,0.5052992574175622,0.2641826627917711,0.004198499955236912,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.0080033999402076,146.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.00553830002900213,119.0,1.0,4.0,-0.004077580525115695
LocStab,Iris,B,KM,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.003691899939440191,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.003802299965173006,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.00794290006160736,146.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,1,0.553177922482809,0.4088240320698704,0.0048961000284180045,96.0,1.0,4.0,-0.002851747930894524
LocStab,Iris,AF,KM,0.4,0.4,1,0.5637510205230709,0.4948629025009563,0.0036247000098228455,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,1,0.0,,0.0025197999784722924,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,1,0.4955066916325595,0.08324461345773418,0.007875599898397923,141.0,1.0,9.0,0.0
LocStab,Iris,AE,P,0.4,0.4,1,0.5616350547319287,0.29454990813247983,0.005002800025977194,98.0,1.0,6.0,0.06408676024237643
LocStab,Iris,AE,KM,0.4,0.4,1,0.6099646258503402,0.41292984390671617,0.002633000025525689,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,1,0.5509419495000053,0.4266569723239369,0.003805299988016486,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,2,0.6201351808870379,0.4599482392051863,0.04797549999784678,,,,
DBSCAN,Iris,-,-,,,2,0.0,,0.002083199913613498,,,,
LocStab,Iris,B,S,0.2,0.2,2,0.4645303028248281,0.14709461285217085,0.011631699977442622,151.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,2,0.417678079712635,0.20674784854360573,0.01109440007712692,142.0,1.0,14.0,-0.000574241306582241
LocStab,Iris,B,KM,0.2,0.2,2,0.45920832279129165,0.19409381179122587,0.005299699958413839,38.0,1.0,12.0,0.6174148814559688
LocStab,Iris,B,D,0.2,0.2,2,0.46469485053211923,0.16332436813301807,0.008660400053486228,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,2,0.4233990670059372,0.12239285629244946,0.011197500047273934,138.0,1.0,13.0,0.0
LocStab,Iris,AF,P,0.2,0.2,2,0.4780988463913979,0.03189873766494782,0.007662000018171966,92.0,1.0,9.0,0.04246064479936551
LocStab,Iris,AF,KM,0.2,0.2,2,0.6304321754867971,0.4106101143095883,0.0038932999595999718,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,2,0.0,0.21513796346371894,0.003634599968791008,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,2,0.25177849072395037,0.15201606608152243,0.008141000056639314,148.0,1.0,20.0,0.0
LocStab,Iris,AE,P,0.2,0.2,2,0.3670821080147505,0.06874455031724683,0.005817100056447089,124.0,1.0,15.0,0.01793399617233814
LocStab,Iris,AE,KM,0.2,0.2,2,0.4501613046616369,0.19496642361646915,0.00347140000667423,37.0,1.0,12.0,0.632234841862788
LocStab,Iris,AE,D,0.2,0.2,2,0.44417493668327457,0.15966910249578722,0.005243899999186397,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,2,0.5052992574175622,0.2641826627917711,0.008715100004337728,146.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,2,0.5052992574175622,0.2641826627917711,0.005433700047433376,114.0,1.0,7.0,0.003022699481641359
LocStab,Iris,B,KM,0.25,0.35,2,0.5052992574175622,0.2641826627917711,0.0039088999619707465,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,2,0.5052992574175622,0.2641826627917711,0.004216199973598123,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,2,0.5082545360329427,0.30224409333275437,0.008603399968706071,145.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,2,0.5259965102705157,0.2785512442321299,0.005528099951334298,93.0,1.0,6.0,0.010071843016468858
LocStab,Iris,AF,KM,0.25,0.35,2,0.5596292772570569,0.45945963250265476,0.004143400001339614,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,2,0.0,,0.0025339999701827765,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,2,0.45442488719745133,0.30275068144467737,0.00837249995674938,142.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.25,0.35,2,0.4649798542827916,0.25406990016400216,0.005931699997745454,112.0,1.0,7.0,0.0065577962881777
LocStab,Iris,AE,KM,0.25,0.35,2,0.5623689530575416,0.3283668836836453,0.0026814999291673303,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,2,0.5052992574175622,0.2641826627917711,0.004194899927824736,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.008026499999687076,152.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.005085299955680966,103.0,1.0,4.0,0.0005064435475187224
LocStab,Iris,B,KM,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.004571500001475215,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.0037986000534147024,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.008040999993681908,152.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,2,0.5610289337472288,0.3847311401813673,0.004827499971725047,93.0,1.0,4.0,0.0012836894745722116
LocStab,Iris,AF,KM,0.4,0.4,2,0.5637510205230709,0.49486290250095627,0.004191000014543533,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,2,0.0,,0.0025013000704348087,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,2,0.5161480290654755,0.25973837288112944,0.00847790006082505,143.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,2,0.4165851194397166,0.14509175035424568,0.004868599935434759,93.0,1.0,6.0,0.030037302303502912
LocStab,Iris,AE,KM,0.4,0.4,2,0.6099646258503402,0.4129298439067162,0.0032801999477669597,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,2,0.5509419495000053,0.426656972323937,0.0038083000108599663,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,3,0.6201351808870379,0.45994823920518635,0.04855660011526197,,,,
DBSCAN,Iris,-,-,,,3,0.0,,0.0015977999428287148,,,,
LocStab,Iris,B,S,0.2,0.2,3,0.4683482281079879,0.12710927171172826,0.00844530004542321,153.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,3,0.4683482281079879,0.12710927171172826,0.008753799949772656,148.0,1.0,14.0,-0.004629253878503128
LocStab,Iris,B,KM,0.2,0.2,3,0.4486827769578772,0.1951033188643791,0.003533200011588633,39.0,1.0,12.0,0.6130606962679823
LocStab,Iris,B,D,0.2,0.2,3,0.46469485053211923,0.16332436813301812,0.006069399998523295,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,3,0.4465884566189172,0.07305640254805357,0.011850800015963614,137.0,1.0,14.0,0.0
LocStab,Iris,AF,P,0.2,0.2,3,0.53686263598832,0.240948796353277,0.007218200014904141,91.0,1.0,8.0,0.013844039559216573
LocStab,Iris,AF,KM,0.2,0.2,3,0.6304321754867971,0.41061011430958827,0.0038437999319285154,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,3,0.0,0.215137963463719,0.004066199995577335,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,3,0.2702742227916847,0.19584249334648232,0.00975640001706779,139.0,1.0,19.0,0.0
LocStab,Iris,AE,P,0.2,0.2,3,0.414837379323273,0.11487721886357803,0.0064709000289440155,125.0,1.0,16.0,0.007039085200112476
LocStab,Iris,AE,KM,0.2,0.2,3,0.4512942016618554,0.19706952650148138,0.0036130999214947224,40.0,1.0,12.0,0.6057471258114855
LocStab,Iris,AE,D,0.2,0.2,3,0.44417493668327457,0.15966910249578722,0.005219399929046631,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,3,0.5052992574175622,0.2641826627917711,0.008778400020673871,145.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,3,0.5004415555076348,0.2715791131131191,0.005777699989266694,124.0,1.0,7.0,-0.006767094872821745
LocStab,Iris,B,KM,0.25,0.35,3,0.5052992574175622,0.2641826627917711,0.003931500017642975,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,3,0.5052992574175622,0.2641826627917711,0.0042616999708116055,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,3,0.5082545360329427,0.30224409333275437,0.00864509993698448,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,3,0.5218917681887678,0.24817745433976712,0.005003900034353137,98.0,1.0,6.0,-0.0019233203813530436
LocStab,Iris,AF,KM,0.25,0.35,3,0.5596292772570569,0.45945963250265476,0.0035072999307885766,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,3,0.0,,0.0026188999181613326,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,3,0.4396277427040076,0.22718674561896354,0.008555900072678924,141.0,1.0,9.0,0.0
LocStab,Iris,AE,P,0.25,0.35,3,0.5811390456070933,0.1380797367036432,0.005390699952840805,110.0,1.0,8.0,0.010305677343996691
LocStab,Iris,AE,KM,0.25,0.35,3,0.5623689530575416,0.32836688368364536,0.0027074000099673867,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,3,0.5052992574175622,0.2641826627917711,0.0042360000079497695,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.008037000079639256,152.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.005640599993057549,124.0,1.0,4.0,-0.004077580525115695
LocStab,Iris,B,KM,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.0036916000535711646,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.0038014999590814114,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.00806290004402399,152.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,3,0.5559376432828977,0.3948629693660563,0.0049356999807059765,97.0,1.0,4.0,-0.00384582994133004
LocStab,Iris,AF,KM,0.4,0.4,3,0.5637510205230709,0.49486290250095627,0.003782999934628606,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,3,0.0,,0.0025200999807566404,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,3,0.5194064930696579,0.30709010920689717,0.007608100073412061,143.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,3,0.6199790971869915,0.3232759193786755,0.0051188999786973,100.0,1.0,6.0,0.04168641899328282
LocStab,Iris,AE,KM,0.4,0.4,3,0.6099646258503402,0.4129298439067162,0.0026482000248506665,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,3,0.5509419495000053,0.42665697232393696,0.003770899958908558,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,4,0.6201351808870379,0.45994823920518635,0.04783619998488575,,,,
DBSCAN,Iris,-,-,,,4,0.0,,0.0020797000033780932,,,,
LocStab,Iris,B,S,0.2,0.2,4,0.4645303028248281,0.14709461285217085,0.012931900098919868,168.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,4,0.4683482281079879,0.12710927171172826,0.007454700069501996,149.0,1.0,14.0,0.0034328622917211508
LocStab,Iris,B,KM,0.2,0.2,4,0.43577866124592995,0.17845402075524747,0.0036405998980626464,41.0,1.0,12.0,0.5999725565754104
LocStab,Iris,B,D,0.2,0.2,4,0.46469485053211923,0.16332436813301807,0.005870799999684095,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,4,0.4933821450493171,0.1423861927304277,0.010243299999274313,139.0,1.0,12.0,0.0
LocStab,Iris,AF,P,0.2,0.2,4,0.44453615281549286,-0.011311035038546123,0.0074072000570595264,86.0,1.0,11.0,0.02640100585741366
LocStab,Iris,AF,KM,0.2,0.2,4,0.6304321754867971,0.41061011430958827,0.0038305000634863973,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,4,0.0,0.21513796346371894,0.003651399980299175,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,4,0.26582225961865596,0.12440866064170865,0.007495100027881563,131.0,1.0,20.0,0.0
LocStab,Iris,AE,P,0.2,0.2,4,0.396590695046148,0.15155087034179252,0.005858800024725497,127.0,1.0,14.0,0.03641614867834495
LocStab,Iris,AE,KM,0.2,0.2,4,0.4512942016618554,0.1970695265014814,0.0035410000709816813,40.0,1.0,12.0,0.6057471258114855
LocStab,Iris,AE,D,0.2,0.2,4,0.44417493668327457,0.15966910249578722,0.005218600039370358,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,4,0.5052992574175622,0.26418266279177116,0.008354299934580922,147.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,4,0.5004415555076348,0.27157911311311916,0.005596500006504357,121.0,1.0,7.0,-0.004089522811989772
LocStab,Iris,B,KM,0.25,0.35,4,0.5052992574175622,0.26418266279177116,0.003938799956813455,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,4,0.5052992574175622,0.26418266279177116,0.004183699958957732,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,4,0.5137446137991293,0.30078046383570883,0.008264999953098595,145.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,4,0.5276983893144765,0.2757047737124556,0.005089099984616041,96.0,1.0,6.0,0.00015468473777253977
LocStab,Iris,AF,KM,0.25,0.35,4,0.5596292772570569,0.45945963250265476,0.0035093999467790127,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,4,0.0,,0.002498400048352778,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,4,0.4888544038107906,0.16433702889260177,0.008896700106561184,161.0,1.0,10.0,0.0
LocStab,Iris,AE,P,0.25,0.35,4,0.527129910372172,0.30464413091261683,0.005375000066123903,111.0,1.0,7.0,0.017853374648763312
LocStab,Iris,AE,KM,0.25,0.35,4,0.5623689530575416,0.32836688368364536,0.0026943000266328454,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,4,0.5052992574175622,0.26418266279177116,0.00417369999922812,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.007526899920776486,146.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.005778799997642636,116.0,1.0,4.0,-0.005135432234185176
LocStab,Iris,B,KM,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.003666499978862703,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.004720599972642958,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.007529100053943694,146.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,4,0.5681159420289855,0.5817500491982808,0.004952499992214143,96.0,1.0,2.0,-0.0033530434782608697
LocStab,Iris,AF,KM,0.4,0.4,4,0.5637510205230709,0.49486290250095616,0.0036345000844448805,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,4,0.0,,0.002537099993787706,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,4,0.5152377805454592,0.26966829210406357,0.0077031999826431274,144.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.4,0.4,4,0.535943859872713,0.26430846857664986,0.00497359992004931,98.0,1.0,6.0,0.03193062669098768
LocStab,Iris,AE,KM,0.4,0.4,4,0.6099646258503402,0.4129298439067162,0.0026584999868646264,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,4,0.5509419495000053,0.426656972323937,0.003815299947746098,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,5,0.6201351808870379,0.45994823920518646,0.04821749997790903,,,,
DBSCAN,Iris,-,-,,,5,0.0,,0.0020759999752044678,,,,
LocStab,Iris,B,S,0.2,0.2,5,0.4672667301957207,0.1610089400891903,0.013238799991086125,175.0,1.0,13.0,0.0
LocStab,Iris,B,P,0.2,0.2,5,0.44558964196304757,0.2102897402308756,0.010129600064828992,146.0,1.0,12.0,-0.006303671598847277
LocStab,Iris,B,KM,0.2,0.2,5,0.43577866124592995,0.17845402075524747,0.0048964000307023525,39.0,1.0,12.0,0.5999725565754104
LocStab,Iris,B,D,0.2,0.2,5,0.46469485053211923,0.1633243681330181,0.005930299987085164,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,5,0.43814158552200255,0.12810915012328042,0.00807770004030317,140.0,1.0,12.0,0.0
LocStab,Iris,AF,P,0.2,0.2,5,0.4432080175618581,0.08032241925466647,0.007698200060985982,93.0,1.0,9.0,0.025305843289097747
LocStab,Iris,AF,KM,0.2,0.2,5,0.6304321754867971,0.4106101143095883,0.003946000011637807,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,5,0.0,0.2151379634637189,0.0029166999738663435,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,5,0.25217887840355835,0.1772263033766283,0.008904900052584708,132.0,1.0,20.0,0.0
LocStab,Iris,AE,P,0.2,0.2,5,0.4010236675853831,0.08710126119126693,0.0058469000505283475,126.0,1.0,15.0,0.022994700440132937
LocStab,Iris,AE,KM,0.2,0.2,5,0.4512942016618554,0.19706952650148138,0.0036222999915480614,40.0,1.0,12.0,0.6057471258114855
LocStab,Iris,AE,D,0.2,0.2,5,0.44417493668327457,0.15966910249578728,0.005285599967464805,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,5,0.5052992574175622,0.2641826627917711,0.0088050999911502,150.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,5,0.5052992574175622,0.2641826627917711,0.005817799945361912,129.0,1.0,7.0,-0.0068258604778865
LocStab,Iris,B,KM,0.25,0.35,5,0.5052992574175622,0.2641826627917711,0.004027899936772883,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,5,0.5052992574175622,0.2641826627917711,0.004741600016131997,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,5,0.5152265892589304,0.2827656238625725,0.008605599985457957,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,5,0.5296379496023478,0.2800797527913528,0.0052408999763429165,97.0,1.0,5.0,-0.0022994375999990132
LocStab,Iris,AF,KM,0.25,0.35,5,0.5596292772570569,0.45945963250265476,0.003498000092804432,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,5,0.0,,0.0032404999947175384,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,5,0.4565379613552091,0.296667509532721,0.0091398999793455,159.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.25,0.35,5,0.542963937613664,0.2987784029590481,0.0060816999757662416,129.0,1.0,8.0,-0.005229590767760914
LocStab,Iris,AE,KM,0.25,0.35,5,0.5623689530575416,0.32836688368364536,0.002674899995326996,7.0,1.0,7.0,0.9316386959516094
LocStab,Iris,AE,D,0.25,0.35,5,0.5052992574175622,0.2641826627917711,0.004184599965810776,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.008127400069497526,146.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.005556700052693486,121.0,1.0,4.0,-0.005135432234185176
LocStab,Iris,B,KM,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.003666299977339804,47.0,1.0,4.0,0.5535553263935297
LocStab,Iris,B,D,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.003799900063313544,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.008454700000584126,146.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,5,0.5657466140922338,0.45329535028235163,0.0049733000341802835,99.0,1.0,3.0,-0.003874273865212123
LocStab,Iris,AF,KM,0.4,0.4,5,0.5637510205230709,0.49486290250095616,0.00398389995098114,45.0,1.0,3.0,0.5673737019803287
LocStab,Iris,AF,D,0.4,0.4,5,0.0,,0.0024828999303281307,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,5,0.4922652888496971,0.2645212802539239,0.008296400075778365,148.0,1.0,6.0,0.0
LocStab,Iris,AE,P,0.4,0.4,5,0.5354639172409601,0.2415466248606047,0.0048232999397441745,91.0,1.0,5.0,0.06454740977410893
LocStab,Iris,AE,KM,0.4,0.4,5,0.6099646258503402,0.4129298439067162,0.0026446999981999397,5.0,1.0,4.0,0.91227655110618
LocStab,Iris,AE,D,0.4,0.4,5,0.5509419495000053,0.42665697232393696,0.0038069000001996756,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,6,0.6201351808870379,0.4599482392051863,0.04923210002016276,,,,
DBSCAN,Iris,-,-,,,6,0.0,,0.002188700018450618,,,,
LocStab,Iris,B,S,0.2,0.2,6,0.4672667301957207,0.16100894008919028,0.011608999921008945,149.0,1.0,13.0,0.0
LocStab,Iris,B,P,0.2,0.2,6,0.44637017311866556,0.15106359523052285,0.00849570007994771,167.0,1.0,14.0,-0.006825380235480162
LocStab,Iris,B,KM,0.2,0.2,6,0.43577866124592995,0.1784540207552474,0.005373799940571189,39.0,1.0,12.0,0.5999725565754104
LocStab,Iris,B,D,0.2,0.2,6,0.46469485053211923,0.16332436813301807,0.008717300021089613,117.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,6,0.49450744647274275,0.11334198250954645,0.011003999970853329,137.0,1.0,13.0,0.0
LocStab,Iris,AF,P,0.2,0.2,6,0.47465759586673123,0.04132694716294483,0.007495700032450259,88.0,1.0,11.0,0.04314913269043753
LocStab,Iris,AF,KM,0.2,0.2,6,0.6304321754867971,0.4106101143095882,0.00385090010240674,5.0,1.0,4.0,0.9121310018256137
LocStab,Iris,AF,D,0.2,0.2,6,0.0,0.215137963463719,0.0025779999559745193,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,6,0.24300443557665016,0.05550038210729783,0.0075307999504730105,133.0,1.0,21.0,0.0
LocStab,Iris,AE,P,0.2,0.2,6,0.29523987521025924,0.16230758073995014,0.0058234999887645245,123.0,1.0,14.0,0.04818110806005626
LocStab,Iris,AE,KM,0.2,0.2,6,0.4512942016618554,0.19706952650148138,0.0035318000009283423,40.0,1.0,12.0,0.6057471258114855
LocStab,Iris,AE,D,0.2,0.2,6,0.44417493668327457,0.15966910249578722,0.005660600028932095,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,6,0.5052992574175622,0.2641826627917711,0.008405399974435568,146.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,6,0.5052992574175622,0.2641826627917711,0.005652799969539046,122.0,1.0,7.0,-0.0068258604778865
LocStab,Iris,B,KM,0.25,0.35,6,0.5052992574175622,0.2641826627917711,0.004582199966534972,57.0,1.0,7.0,0.5086536580322479
LocStab,Iris,B,D,0.25,0.35,6,0.5052992574175622,0.2641826627917711,0.004195999936200678,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,6,0.5182964144545437,0.30115964392519334,0.008319000015035272,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,6,0.5097415387616822,0.2940527790759812,0.005020199925638735,100.0,1.0,6.0,-0.005300037392901852
LocStab,Iris,AF,KM,0.25,0.35,6,0.5596292772570569,0.45945963250265476,0.003736299928277731,40.0,1.0,3.0,0.5688003620919375
LocStab,Iris,AF,D,0.25,0.35,6,0.0,,0.0025164999533444643,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,6,0.423100145376102,0.2961249897746084,0.008435299969278276,142.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.25,0.35,6,0.5248348689469478,0.328872423025596,0.005641700001433492,122.0,1.0,7.0,0.0041174078281234665
