Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,Moons,B,KM,0.25,0.35,0,0.30264266427180664,0.47045469082195446,0.025173300004098564,147.0,1.0,5.0,0.33532736296515675
LocPop,Moons,B,D,0.25,0.35,0,0.30264266427180664,0.47045469082195446,0.026838399993721396,157.0,1.0,5.0,0.3065415089088243
LocPop,Moons,AF,S,0.25,0.35,0,0.2993108640043106,0.46929190992122843,0.07156429998576641,314.0,1.0,5.0,0.0
LocPop,Moons,AF,P,0.25,0.35,0,0.34086636038368073,0.49358565966992796,0.04888239997671917,339.0,1.0,6.0,-0.002240628428122637
LocPop,Moons,AF,KM,0.25,0.35,0,0.31414958010993754,0.46484400637973217,0.024761500011663884,140.0,1.0,5.0,0.34870698053604005
LocPop,Moons,AF,D,0.25,0.35,0,0.31414958010993754,0.46484400637973217,0.02449989999877289,150.0,1.0,5.0,0.31814090196384853
LocPop,Moons,AE,S,0.25,0.35,0,0.2993108640043106,0.46929190992122843,0.06717539997771382,312.0,1.0,5.0,0.0
LocPop,Moons,AE,P,0.25,0.35,0,0.33307028454406024,0.4949412456348404,0.055590500007383525,365.0,1.0,6.0,-0.0022714860791890443
LocPop,Moons,AE,KM,0.25,0.35,0,0.30264266427180664,0.47045469082195446,0.023013299971353263,147.0,1.0,5.0,0.33532736296515675
LocPop,Moons,AE,D,0.25,0.35,0,0.30264266427180664,0.47045469082195446,0.026566099957562983,157.0,1.0,5.0,0.3065415089088243
LocPop,Moons,B,S,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.06451180001022294,344.0,1.0,4.0,0.0
LocPop,Moons,B,P,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.034294000011868775,263.0,1.0,4.0,-0.0022760485467415094
LocPop,Moons,B,KM,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.013758799992501736,86.0,1.0,4.0,0.5787134291187066
LocPop,Moons,B,D,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.01819849997991696,123.0,1.0,4.0,0.3102430193656576
LocPop,Moons,AF,S,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.06457650003721938,342.0,1.0,4.0,0.0
LocPop,Moons,AF,P,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.03246960003161803,263.0,1.0,4.0,-0.0022760485467415094
LocPop,Moons,AF,KM,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.014013400010298938,86.0,1.0,4.0,0.5787134291187066
LocPop,Moons,AF,D,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.019799100002273917,123.0,1.0,4.0,0.3102430193656576
LocPop,Moons,AE,S,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.060850299953017384,343.0,1.0,4.0,0.0
LocPop,Moons,AE,P,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.05111509998096153,261.0,1.0,4.0,-0.0022760485467415094
LocPop,Moons,AE,KM,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.027795900008641183,86.0,1.0,4.0,0.5787134291187066
LocPop,Moons,AE,D,0.4,0.4,0,0.3064669498783942,0.3907772806593846,0.028601899975910783,123.0,1.0,4.0,0.3102430193656576
KMeans,Moons,-,-,,,1,0.4789688417784687,0.487960464061325,0.074047599977348,,,,
DBSCAN,Moons,-,-,,,1,0.9933554078979533,0.01750248885427209,0.0037678999942727387,,,,
LocPop,Moons,B,S,0.2,0.2,1,0.2322727199323906,0.48051199937923306,0.07886060001328588,356.0,1.0,10.0,0.0
LocPop,Moons,B,P,0.2,0.2,1,0.2320037823973186,0.3119089867930222,0.03716619999613613,282.0,1.0,12.0,-0.001640892954387841
LocPop,Moons,B,KM,0.2,0.2,1,0.23608261650532836,0.46633722421439433,0.028093000000808388,241.0,1.0,10.0,0.18817784654632974
LocPop,Moons,B,D,0.2,0.2,1,0.23608261650532836,0.46633722421439433,0.028592199960257858,239.0,1.0,10.0,0.23859412265604218
